"geoid_2010","zip","population","network_dist_3parks_miles","mean_dist_3parks_miles","asthma_ed_per10k","ami_ed_per10k","pm25_ug_m3","ozone_ppm","poverty_pct_below_2x_fpl","ozone_ppm_ces3_2012_2014","land_area_sq_mi","in_primary","within_1p25mi"
"06037104124","91342",3875,0.583312828083989,0.415798683333333,63.98,13.45,10.91960855,0.06718273,22.9,0.055,1.7291886150319,1,1
"06037264301","90049",5552,0.924709074007794,0.714309346666667,14.14,7.88,11.75489665,0.04863521,17.5,0.046,0.162131357567506,1,1
"06037900102","93535",710,1.16727001809433,0.76768461,129.41,20.29,6.489228665,0.06350576,62.7,0.065,170.163407426608,1,1
"06037117408","91343",3073,0.761364257734829,0.585957446666667,86.23,15.46,12.06000567,0.06464682,69.8,0.057,0.145367357197636,1,1
"06037265520","90024",5059,0.73500817724489,0.572819026666667,14.36,7.64,11.78930596,0.04863521,14.4,0.046,0.296469407683111,1,1
"06037910201","93551",4063,1.05299364212996,1.67296683,63.61,13.88,7.196020751,0.06236471,36,0.062,5.62273095226681,1,0
"06037117407","91343",3836,0.772422800843076,0.59384712,86.23,15.46,11.95061359,0.06464682,78.1,0.057,0.076880983787219,1,1
"06037262601","90272",3539,0.864494477252843,0.389390766666667,12.66,8.34,11.09276516,0.05219839,3.3,0.05,1.4253520311489,1,1
"06037910302","93551",5517,1.10616748190567,0.394153163333333,48.08,14.72,7.18345099,0.06236471,11.8,0.062,1.60068013407598,1,1
"06037117201","91343",5191,1.10603637258411,0.949045546666667,80.81,14.58,11.85326141,0.06591477,43.5,0.057,0.304612881408556,1,1
"06037910402","93550",3583,0.661508664399905,0.509430876666667,113.05,21.28,8.006411157,0.06236471,68.5,0.062,0.439006368558194,1,1
"06037265305","90024",3990,1.04267639485405,0.732414336666667,11.78,10.55,11.70850449,0.04939042,70.8,0.046,0.1194166140338,1,1
"06037910403","93550",2278,0.611140936928338,0.537721393333333,90.38,17.51,7.689188195,0.06236471,84.8,0.062,0.487048541809715,1,1
"06037117102","91343",2861,1.12825225682017,0.855020783333333,50.27,9.57,11.66569556,0.06718273,34.3,0.057,0.400981094272282,1,1
"06037265420","90049",1838,1.45886709118747,0.68276495,11.93,6.97,11.46050297,0.05022962,9.5,0.046,0.280044198420278,1,1
"06037910501","93550",5218,0.376262004891434,0.186091666666667,125.16,23.3,7.790454775,0.06236471,78,0.062,0.578772500727812,1,1
"06037117101","91343",5224,0.798435263063708,0.59319973,80.14,14.51,11.70934701,0.06591477,20.8,0.057,0.30195695188925,1,1
"06037910601","93550",6726,1.32144525968345,0.749269116666667,116.62,21.82,7.662319503,0.06236471,54.3,0.062,1.02386893200062,1,1
"06037910502","93550",4537,0.641236429253161,0.465675343333333,125.16,23.3,7.517740005,0.06236471,59.2,0.062,0.774719862791185,1,1
"06037265303","90024",5156,1.34179205937326,0.844484756666667,18.77,12.33,11.54279044,0.04978792,79.5,0.046,0.0565659559931339,1,1
"06037910401","93551",6359,1.58297480215541,0.860850186666667,51.5,15.94,7.60981225,0.06236471,39.3,0.062,3.78201061883639,1,1
"06037405702","91722",4957,1.43089482422652,0.874231403333333,57.17,15.51,11.91045218,0.05938691,17.1,0.053,0.521823952848185,1,1
"06037265304","90024",2878,1.29266396743021,0.897667386666667,10.35,10.19,11.54279044,0.04978792,84,0.046,0.0507409289056543,1,1
"06037910603","93550",6928,1.06651467927305,0.545163596666667,125.16,23.3,7.848584062,0.06236471,44.3,0.062,1.01607960518012,1,1
"06037531301","90023",4824,0.798869601527082,0.56045537,60.62,16.34,12.18460314,0.04863521,60.1,0.046,0.304500320499155,1,1
"06037405701","91722",3862,1.23567055893581,0.855369316666667,52.36,14.06,11.85243866,0.05938691,17.7,0.053,0.401718412437036,1,1
"06037265100","90024",2454,0.811025486160821,0.37158687,14.63,10.02,11.66564816,0.04981739,16.2,0.046,0.912824735195406,1,1
"06037531603","90022",3409,0.592852739998409,0.407012436666667,72.44,16.96,12.15059385,0.04978792,51.8,0.046,0.168209539388967,1,1
"06037531701","90022",5375,0.734146335401257,0.519033163333333,72.44,16.96,12.23883919,0.04939042,52.5,0.046,0.245257637988539,1,1
"06037264000","90049",3069,1.25995995884037,0.868188176666667,15.21,8.62,11.35496193,0.04939042,8.5,0.046,0.723221221490473,1,1
"06037531604","90022",3775,0.604540732124394,0.476432796666667,72.44,16.96,12.19393725,0.04939042,55.8,0.046,0.14237643399722,1,1
"06037405302","91790",5433,0.976020042949177,0.6188709,53.05,11.61,11.99285095,0.05763123,37.1,0.053,0.692935622063532,1,1
"06037531800","90022",4960,0.591347157599618,0.403902766666667,66.24,15.68,12.18849049,0.04978792,53.9,0.046,0.239267588773216,1,1
"06037265510","90024",4663,0.693524815079933,0.523833666666667,16.08,10.16,11.74779166,0.04863521,46.8,0.046,0.148130728729098,1,1
"06037531702","90022",5163,0.64148870595721,0.38282365,72.44,16.96,12.27012997,0.04939042,40.8,0.046,0.258177918637626,1,1
"06037405301","91722",3469,0.956717768233516,0.637303863333333,37.91,8.72,11.92035712,0.05846283,32.9,0.053,0.321295211537091,1,1
"06037531902","90022",4763,0.710475199832975,0.587157406666667,67.47,15.96,12.20456374,0.04978792,44.4,0.046,0.273338318476296,1,1
"06037980033","90802",16,1.26779979917283,1.36219286,39.36,8.8,11.79278699,0.03892377,,0.042,11.0520260067912,0,0
"06037531901","90022",6237,0.800885951045892,0.647897696666667,72.44,16.96,12.24148594,0.04939042,47.1,0.046,0.29930070151712,1,1
"06037576903","90804",3644,0.263447093971208,0.18915988,93.2,17.56,11.61841941,0.03975537,53.3,0.042,0.125352896743993,1,1
"06037106643","91344",4577,1.4858321154458,0.486763736666667,51.44,13.37,10.94210448,0.06718273,4.7,0.06,1.67176079506018,1,1
"06037980031","90731",1175,3.33393295653384,0.989361623333333,101.63,14.35,11.75446846,0.03809217,,0.042,9.95916981622746,0,1
"06037576302","90813",4077,0.422103664598743,0.322233446666667,116.42,25.27,11.70472748,0.03975537,54.2,0.042,0.124884506786404,1,1
"06037482600","91755",6262,0.728575742662849,0.27638154,22.19,6.16,12.01942238,0.05219839,27.8,0.048,1.09617021331036,1,1
"06037134306","91304",4305,1.10191792432196,0.8288166,40.68,8.91,11.32227028,0.060311,29,0.057,0.239469881433548,1,1
"06037482800","91755",4524,0.440906978247037,0.235713733333333,25.5,7.07,12.08534153,0.05168937,24.6,0.048,1.22320093199192,1,1
"06037980030","90245",0,0.906827875208781,0.70034175,,,11.88582151,0.04320513,,0.044,1.65170274279367,0,1
"06037576301","90813",4165,0.429443301121451,0.330674626666667,120.09,26.09,11.70472748,0.03975537,57.7,0.042,0.21174857034112,1,1
"06037431001","91016",7669,0.419959312614332,0.34170193,42.43,9.9,11.95381392,0.06236471,28.6,0.053,0.679547092272173,1,1
"06037980019","90272",138,0.791081335003579,0.669463373333333,7.45,3.87,11.08887827,0.05298778,7.2,0.05,17.0531057658794,1,1
"06037460100","91001",6196,0.577313489222938,0.39061942,36.14,8.66,11.463617,0.06133785,5.4,0.051,2.19076494085913,1,1
"06037576001","90802",5174,0.149416780998966,0.04777611,80.31,15.52,11.73964651,0.03975537,15,0.042,1.17655658071728,1,1
"06037432401","91731",3705,0.511288450449376,0.432448093333333,45.69,10.1,12.02474883,0.05846283,46,0.051,0.403750153644528,1,1
"06037408629","91745",3012,1.41697113855086,0.5373084,40.76,11.09,11.88787151,0.05219839,16.3,0.048,0.677570577611648,1,1
"06037404703","91706",3110,0.792808746917999,0.509556266666667,64.73,14.4,12.02600668,0.05679963,51.8,0.051,0.506721154418736,1,1
"06037980018","90807",0,0.877545136403404,0.89219836,13.39,6.23,11.66903283,0.04192559,,0.042,2.85414402673841,0,1
"06037121900","91352",3761,1.2230964914897,1.00636201,69.64,18.32,11.43961966,0.06350576,40.1,0.055,0.650061598873518,1,1
"06037122410","91605",3457,1.19440094846099,0.827592386666667,79.39,21.48,11.52566258,0.06236471,59.9,0.055,0.272620905203692,1,1
"06037123010","91352",4027,1.49229686132983,1.14496618333333,59.96,12.69,11.5297162,0.06236471,59.6,0.055,0.39182632881276,1,1
"06037122420","91605",4503,1.52226497256025,1.08965939666667,79.39,21.48,11.51838156,0.06236471,44.8,0.055,0.333010815829189,1,1
"06037123020","91352",3250,1.45703528891275,1.02348094666667,61.75,12.84,11.5297162,0.06236471,44.6,0.055,0.218145791496703,1,1
"06037123205","91605",2492,0.981011517736419,0.91661528,72.66,20.57,11.5211534,0.06133785,45,0.055,0.292588038638911,1,1
"06037123203","91605",4094,1.20398062813171,0.933406713333333,59.39,16.35,11.5211534,0.06133785,62.6,0.055,0.226305109890254,1,1
"06037123204","91606",3129,1.10805520758769,0.872985986666667,54.18,14.94,11.5211534,0.06236471,51.8,0.055,0.125171333896973,1,1
"06037123520","91401",2816,0.401928363357989,0.25819715,51.63,15.16,11.57827864,0.06236471,49.6,0.055,0.197475608944012,1,1
"06037123304","91605",4362,0.710519938558816,0.51021549,48.94,13.53,11.52481034,0.06236471,45.6,0.055,0.339107469528499,1,1
"06037123303","91605",3087,0.696232129364511,0.53806258,67.5,18.57,11.56904887,0.06236471,44.7,0.055,0.244656958324415,1,1
"06037408003","91792",4577,0.807700528911159,0.36041595,37.22,9.87,12.14687818,0.05530288,18.1,0.053,0.544211951057953,1,1
"06037123410","91605",4181,0.527971024218564,0.356853623333333,49.57,13.58,11.59401635,0.06236471,43.8,0.055,0.191124275086344,1,1
"06037123301","91605",4530,1.03614391951006,0.53658127,59.57,16.34,11.52590949,0.06236471,34.3,0.055,0.50588846085861,1,1
"06037239701","90003",5134,0.60280399964209,0.44773596,113.88,27.88,12.11496733,0.0438112,63.6,0.046,0.157967215869574,1,1
"06037900300","93535",5613,2.4816850841088,3.03561987,146.66,22.35,6.708034531,0.06236471,52.4,0.062,22.753992865473,1,0
"06037401304","91773",5449,0.524487617314881,0.34986868,39.48,11.99,12.33417442,0.05852448,10.8,0.057,4.47495167145767,1,1
"06037301300","91202",1894,0.667051916805854,0.35353752,27.67,14.74,11.73519514,0.05763123,10.3,0.053,0.449089737222771,1,1
"06037301203","91202",4711,0.87165329475861,0.49206912,30.96,16.84,11.77362275,0.05605125,23.5,0.053,0.209827517685014,1,1
"06037239602","90003",4016,0.62850204803945,0.44417593,113.88,27.88,12.11496733,0.04435661,78.5,0.046,0.138450479269575,1,1
"06037700400","90048",5162,0.579715088880935,0.455355906666667,21.13,9.92,11.6943512,0.04939042,18.8,0.048,0.507258288529363,1,1
"06037401303","91773",2074,1.24422746162412,0.63958354,46.53,14.32,12.314841,0.05763123,7.9,0.057,2.28201011793062,1,1
"06037127220","91405",5045,1.14240336435218,0.731660376666667,109.67,20.85,11.80687777,0.06236471,55.1,0.055,0.251559031574859,1,1
"06037400501","91741",2049,1.0901640668496,0.28414543,39.62,14.12,11.85026356,0.06473142,12.1,0.06,4.20486225521707,1,1
"06037239601","90003",3682,0.693330325896763,0.471240353333333,113.88,27.88,12.13275518,0.04435661,61.8,0.046,0.163077703286445,1,1
"06037702400","90232",4367,0.55453464268671,0.231369733333333,42.3,12.97,11.75041597,0.04588368,17.3,0.046,0.774689674857233,1,1
"06037702801","90232",4679,0.190299898592221,0.156099636666667,41.08,12.58,11.64969136,0.04539285,30,0.046,0.461318213341142,1,1
"06037400403","91773",3906,0.263249497932077,0.339843353333333,41.32,12.83,12.15593043,0.06244084,15.6,0.06,4.98323867710729,1,1
"06037186401","90065",3489,0.161900749622206,0.169516876666667,65.4,11.07,11.98082094,0.05165298,56.1,0.05,0.371784991584382,1,1
"06037239502","90001",4016,0.690680799133063,0.546590946666667,85.22,24.98,12.11505815,0.04435661,59.8,0.046,0.197634795696031,1,1
"06037187102","90039",3739,0.54492824405472,0.226534813333333,45.61,9.94,12.23722675,0.05070407,45.1,0.048,0.84110750848196,1,1
"06037239501","90001",3729,0.73330562017816,0.59794346,76.06,22.09,12.14625901,0.04490202,62.1,0.046,0.183074679389165,1,1
"06037302506","91205",3262,0.435269277419868,0.361018496666667,51.82,19.32,11.80374462,0.05219839,42.8,0.05,0.351597153183842,1,1
"06037601501","90304",3918,0.653667581325062,0.498797273333333,58.43,15.75,12.04273571,0.04259906,63.4,0.044,0.182530282345968,1,1
"06037189300","90068",3117,0.893062017815955,0.55807022,26.69,11.44,11.90145406,0.05070407,10.5,0.05,0.735973958726011,1,1
"06037404504","91702",5073,0.570103097908216,0.315915116666667,56.11,13.5,11.76378914,0.060311,44.9,0.055,0.260596167792446,1,1
"06037123420","91606",4408,0.58758164817466,0.42567036,52.18,14.4,11.56904887,0.06133785,49.3,0.055,0.304042869191782,1,1
"06037670405","90275",2864,0.805783598783107,0.2271626,9.66,5.5,11.30663061,0.04050375,9.9,0.042,0.582083393452335,1,1
"06037189902","90046",5371,0.435579341644794,0.33309891,25.93,11.93,11.92094307,0.05022962,31,0.05,0.140874143411029,1,1
"06037404202","91702",4252,0.511676186073332,0.369322213333333,56.36,13.54,11.8670759,0.06133785,41.5,0.055,0.251155675904242,1,1
"06037190301","90028",5569,0.560327064940746,0.36709173,31.69,8.72,12.00004387,0.05022962,44.4,0.05,0.156391413733556,1,1
"06037190520","90027",3979,0.68149258331345,0.490625893333333,43.46,21.11,11.99265418,0.04978792,53.7,0.05,0.0940788658207393,1,1
"06037101220","91042",3702,0.705929248190567,0.479925226666667,30.87,16.86,11.2582362,0.06464682,42.6,0.053,0.270204572824854,1,1
"06037404201","91702",3519,0.561490893183807,0.359760273333333,71.92,17.02,11.66566111,0.06133785,48.4,0.055,0.35897079005355,1,1
"06037199700","90031",3063,0.438121371192237,0.252588846666667,56.77,9.35,13.26241232,0.04939042,53.2,0.046,0.37315740521025,1,1
"06037670702","90275",5649,0.257627331384713,0.103419943333333,13.41,6.99,11.40400736,0.03892377,3.9,0.042,2.62308492872579,1,1
"06037190902","90038",3518,0.428237219637318,0.30292929,43.77,11.14,11.8825333,0.04939042,38.9,0.05,0.188024098646152,1,1
"06037191110","90027",3478,0.56361660403245,0.359195903333333,30.68,11.5,12.00979423,0.04939042,60.2,0.05,0.105373112101661,1,1
"06037650901","90501",5366,0.495669042790106,0.452528776666667,58.83,12.42,11.93539635,0.04050375,18.8,0.042,1.36506467661738,1,1
"06037191201","90027",4414,0.605257794480235,0.424852006666667,36.75,16.09,12.01277774,0.04939042,46.1,0.05,0.220971384104926,1,1
"06037670500","90274",1513,1.643650456335,0.65182329,8.46,4.71,11.28187771,0.03969989,7.5,0.042,2.99110971956547,1,1
"06037191204","90029",2033,0.694855792173706,0.476142593333333,36.9,11.52,12.01277774,0.04899293,51.3,0.048,0.0777482379368915,1,1
"06037650401","90503",4758,0.533316059214189,0.357819606666667,26.89,10.25,11.97486672,0.04125212,13.4,0.042,1.35629698579195,1,1
"06037535804","90280",5328,0.468675435456932,0.3811774,52.53,18.39,12.03324185,0.04490202,58,0.044,0.189509774415528,1,1
"06037651222","90505",6459,0.41783670862165,0.36822249,30.7,12.58,11.84978232,0.04125212,16.6,0.042,0.588248975621745,1,1
"06037650004","90504",4125,0.596254747275909,0.436012303333333,35.45,14.45,12.01245967,0.04125212,21.5,0.044,0.295933664707055,1,1
"06037535803","90280",4246,0.349242299968186,0.27736435,52.53,18.39,12.05058449,0.04490202,42.3,0.044,0.163354333984568,1,1
"06037535502","90280",5411,0.788364078779925,0.561587483333333,44.91,15.96,12.05649412,0.04539285,52.9,0.044,0.180911054740711,1,1
"06037651302","90505",6204,0.326607611548556,0.231408416666667,19.66,8.41,11.76502063,0.04125212,13.1,0.042,0.927218142835412,1,1
"06037535701","90280",5237,0.582542949176807,0.485201816666667,35.3,12.89,12.05649412,0.04539285,48,0.044,0.296640745922575,1,1
"06037650003","90504",3202,0.392024327924918,0.25033467,35.45,14.45,12.01245967,0.04125212,27.9,0.044,0.193057394208269,1,1
"06037535603","90280",3998,0.497454863596596,0.342906936666667,52.53,18.39,12.07030248,0.04490202,56.7,0.044,0.303959889931309,1,1
"06037651002","90501",4702,0.781379245207985,0.61799094,55.5,11.8,11.94688827,0.04050375,13.7,0.042,0.454731598516875,1,1
"06037535501","90280",3898,0.778044346019248,0.518870106666667,50.79,17.83,12.07030248,0.04490202,63.4,0.044,0.191511058986676,1,1
"06037621326","90277",3017,0.410185765131631,0.34195911,20.4,9.33,11.84477252,0.04192559,8.9,0.044,0.338483966370409,1,1
"06037535503","90280",2240,0.416669152151436,0.316412613333333,52.53,18.39,12.06007558,0.04490202,53.1,0.044,0.123195672526852,1,1
"06037575402","90813",4129,0.432304715461704,0.276666756666667,128.01,27.87,11.70376562,0.03975537,64.5,0.042,0.125382005962182,1,1
"06037535604","90280",4476,0.423090402052016,0.30668572,52.53,18.39,12.06544894,0.04490202,51.7,0.044,0.171036911866364,1,1
"06037535606","90280",2007,0.560940979678677,0.383017743333333,52.53,18.39,12.06544894,0.04490202,52.2,0.044,0.0720794324291319,1,1
"06037535902","90280",7209,0.770453675534876,0.65507483,50.93,17.74,12.04764057,0.04490202,29.2,0.044,0.391635853019418,1,1
"06037535702","90280",5638,0.363019963413664,0.301651046666667,52.53,18.39,12.05058449,0.04539285,50.1,0.044,0.377005331613279,1,1
"06037535901","90280",5578,0.559227237930486,0.452105386666667,52.53,18.39,12.04753502,0.04539285,39.6,0.044,0.324885024103064,1,1
"06037621324","90277",3740,0.31655196154458,0.17931292,20.4,9.33,11.85025599,0.04192559,10.5,0.044,0.295701802418699,1,1
"06037551800","90242",7267,0.71224548635966,0.453529176666667,47.51,19.04,12.06353217,0.04539285,14.1,0.044,0.856676865412328,1,1
"06037501700","90605",3425,0.359012119223733,0.172667643333333,46.84,16.34,11.93784847,0.05022962,16.8,0.046,0.539132157734114,1,1
"06037113233","91304",7345,0.599945070786606,0.475930996666667,50.82,12.04,11.18494089,0.06133785,45.8,0.057,0.440857216746065,1,1
"06037302505","91205",4376,0.525125144158117,0.32604762,43.54,14.91,11.80374462,0.05219839,57.1,0.05,0.207970212015761,1,1
"06037190100","90028",4453,0.606698754275034,0.38066683,49.78,11.53,11.92094307,0.05022962,40,0.05,0.232182627113682,1,1
"06037407200","91744",6910,0.636364879106021,0.35434366,73.09,18.24,12.1482157,0.05530288,36.1,0.05,0.56275210849134,1,1
"06037573002","90806",4086,0.438572486677802,0.36220834,71.3,14.7,11.66444496,0.03975537,64.4,0.042,0.125089338935228,1,1
"06037433503","91733",3269,0.537601034955858,0.408492683333333,65.92,16.69,12.04321516,0.05530288,55.5,0.048,0.306095753224906,1,1
"06037407701","91744",4903,1.23341125328084,0.82765028,73.09,18.24,12.16555191,0.05334987,49.8,0.05,0.436754537811372,1,1
"06037577200","90803",5848,0.238863785492722,0.152193076666667,18.92,9.14,11.53298805,0.03975537,19,0.042,0.38300985810819,1,1
"06037407702","91744",6744,0.976541994750656,0.775093346666667,73.09,18.24,12.14946851,0.05462941,32.5,0.05,0.769384492587497,1,1
"06037406702","91790",6375,0.668670588761632,0.494630836666667,62.46,13.66,12.04200811,0.05679963,25.6,0.053,1.08961170834873,1,1
"06037402101","91767",5558,0.72943137079456,0.468760666666667,72.7,16.07,12.91137126,0.05938691,51.5,0.06,0.460544577476844,1,1
"06037573402","90755",6384,0.1784627773801,0.200632316666667,44.28,13.1,11.67319958,0.04050375,32.9,0.042,1.13982625501319,1,1
"06037408135","91792",3882,0.494127420862165,0.203094656666667,43.29,11.53,12.15935651,0.0527438,23.8,0.051,0.436630045143335,1,1
"06037900608","93535",3445,1.16725448381452,0.888078743333333,154.47,23.65,7.054248982,0.06236471,50.7,0.062,0.517025155308532,1,1
"06037408133","91792",5203,0.205054978923089,0.159894193333333,36.54,9.58,12.1202248,0.05334987,28.7,0.051,0.405468478644869,1,1
"06037571800","90807",3222,0.582873518651078,0.354183913333333,37.21,8.97,11.72819116,0.04125212,12.5,0.042,1.07072949427169,1,1
"06037408202","91745",2015,0.804125780442217,0.897311396666666,44.59,15.69,12.12906702,0.05470056,45.2,0.05,4.05226437456503,1,1
"06037900507","93535",7333,1.82622484689414,1.06587294666667,154.47,23.65,6.653511485,0.06236471,50.2,0.062,1.52561528197518,1,1
"06037407002","91746",3436,0.823995367056391,0.46476486,48.99,17.53,12.04124577,0.05679963,35.4,0.05,1.17584455125549,1,1
"06037407102","91746",5710,1.05806092420266,0.76476866,51.18,15.14,12.0514888,0.05605125,27.8,0.05,0.356370637269065,1,1
"06037407302","91744",3503,0.632391831702855,0.413990516666667,73.09,18.24,12.08566864,0.05605125,32.4,0.051,0.310739657267384,1,1
"06037408301","91746",5569,0.854486051459477,0.481135286666667,48.99,17.53,12.07676548,0.05605125,36,0.05,0.807415969168291,1,1
"06037407301","91744",4949,1.06563606040722,0.795773806666667,62.46,15.46,12.10490826,0.05605125,24.7,0.051,0.381238852924696,1,1
"06037604100","90260",7302,0.303195587767438,0.246854353333333,66.79,15.45,12.00914658,0.04192559,37.9,0.044,0.393089907972589,1,1
"06037601502","90304",4059,0.454764177205122,0.44688569,60.33,16.48,12.04273571,0.04259906,64.5,0.044,0.190053087423247,1,1
"06037603101","90247",4139,0.621087225602482,0.47359597,87.73,16.4,12.06226955,0.04192559,34.8,0.044,0.341320118924793,1,1
"06037603102","90247",3664,0.39461047482701,0.272786603333333,68.64,13.21,11.9644351,0.04125212,36.8,0.044,0.287757395414452,1,1
"06037603200","90248",3394,0.603221561083274,0.489579873333333,58.82,14.99,12.05567624,0.04125212,19.5,0.042,0.437396759605201,1,1
"06037603301","90247",3617,0.109915592937246,0.07467658,75.51,14.37,11.96424403,0.04125212,34.4,0.044,0.376402329788302,1,1
"06037603302","90247",4048,0.716680212558657,0.505343006666667,67.34,13,12.00605839,0.04125212,35.5,0.044,0.439930267513854,1,1
"06037603702","90506",4777,0.618675062634216,0.253342856666667,62.79,14.12,11.94495667,0.04192559,21.9,0.044,1.0091081548247,1,1
"06037224420","90007",2637,0.260286178716297,0.2048925,39.69,10.92,12.11034605,0.04588368,74.7,0.046,0.138668372568707,1,1
"06037224600","90007",3385,0.673875193867812,0.49409253,53.6,17.37,12.08083341,0.04588368,67.6,0.046,0.278821240861604,1,1
"06037224700","90007",6238,0.443424152946791,0.368279283333333,48.36,15.22,12.11034605,0.04588368,86.3,0.046,0.244959241595901,1,1
"06037226410","90011",3665,0.517077765847451,0.44274282,69.72,22.77,12.09845951,0.04588368,69.7,0.046,0.108435002630958,1,1
"06037226420","90011",5531,0.597156356875845,0.494202593333333,69.72,22.77,12.15802236,0.04632538,57.7,0.046,0.164855656860525,1,1
"06037226700","90011",7661,0.61334929014555,0.453189506666667,69.72,22.77,12.09845951,0.04588368,73.7,0.046,0.302051475345576,1,1
"06037227010","90011",5705,0.544524352779766,0.390858436666667,68.48,21.83,12.09940492,0.04632538,68.6,0.046,0.2243492610107,1,1
"06037650102","90504",2211,0.686992339735942,0.510043703333333,35.45,14.45,12.06983746,0.04125212,13.8,0.044,0.328308509710494,1,1
"06037650200","90504",5930,0.799044828203293,0.624596383333333,34.71,13.94,12.08683988,0.04125212,15.8,0.044,0.934748876441753,1,1
"06037650602","90503",7315,0.654075822198362,0.527160683333333,27.55,10.88,11.88148532,0.04125212,19.2,0.044,0.480444371198291,1,1
"06037650502","90503",4259,0.382860345581802,0.208688686666667,17.13,6.85,11.86370411,0.04125212,15.5,0.044,0.51581744096887,1,1
"06037650501","90503",3044,0.537266737254434,0.357535286666667,26.42,10.43,11.95004069,0.04125212,,0.044,0.385619402341967,0,1
"06037297202","90731",3786,0.35505087787322,0.27684358,103.61,14.57,11.67734924,0.03809217,20.2,0.042,0.222340598576725,1,1
"06037297201","90731",4505,0.327926161218484,0.29083899,103.61,14.57,11.67101336,0.03809217,36.7,0.042,0.155930716951824,1,1
"06037296902","90731",4219,0.389426996341366,0.25943882,103.61,14.57,11.65229752,0.03809217,37.2,0.042,0.189819658434262,1,1
"06037296901","90731",4466,0.42939297005488,0.20676944,103.61,14.57,11.66349226,0.03809217,50.5,0.042,0.238389519843394,1,1
"06037296402","90732",3312,0.315492523661815,0.19734528,39.55,8.43,11.60245628,0.03809217,19.8,0.042,0.403897853623737,1,1
"06037296401","90732",3229,0.554454485802911,0.3694985,22.24,6.91,11.60855194,0.03809217,13.5,0.042,0.380388056806562,1,1
"06037294701","90744",3099,0.442027931877833,0.456445103333333,76.33,21.61,11.73680492,0.03892377,58.9,0.042,0.674534008011334,1,1
"06037294421","90710",2891,0.586327721108725,0.439091413333333,60.42,12.46,11.89042569,0.03975537,58.7,0.042,0.257248900087808,1,1
"06037294302","90744",4382,0.728093558617673,0.540688606666667,75.21,21.26,11.76743391,0.03975537,42,0.042,0.327540748328378,1,1
"06037102105","91505",1905,0.746166761115088,0.443169606666667,31.7,7.37,11.56388147,0.06236471,40.8,0.055,0.189061188655418,1,1
"06037101122","91042",3405,0.693720547005488,0.42078493,26.78,13.25,11.09143346,0.06591477,13.1,0.055,1.02368827375042,1,1
"06037201602","90032",2960,0.587383430764336,0.471530176666667,62.2,13.11,11.96906139,0.05168937,38,0.048,0.41109649493333,1,1
"06037201601","90032",2323,1.08714979519605,0.545316643333333,63.37,13.34,11.98109779,0.05116215,35.4,0.048,0.209382585743994,1,1
"06037195903","90026",2008,0.436753733198123,0.293030616666667,38.99,9.88,12.16076534,0.0482775,34,0.048,0.0918848700757163,1,1
"06037195902","90026",1864,0.368987612343912,0.19784755,55.72,14.06,12.08445864,0.04863521,33.6,0.048,0.133650271003754,1,1
"06037195901","90029",2237,0.645924674898592,0.352734253333333,42.51,10.91,12.08445864,0.04863521,25,0.048,0.112728971191686,1,1
"06037195804","90026",2533,0.673234560168615,0.46421671,55.72,14.06,12.22276714,0.04863521,32.3,0.046,0.129569049070268,1,1
"06037195803","90026",2634,0.344434129682653,0.236242933333333,55.72,14.06,12.22276714,0.04863521,34.7,0.046,0.145995694837379,1,1
"06037195202","90027",3304,0.987785706474191,0.590976673333333,40.2,19.07,12.0137843,0.04978792,15.9,0.05,0.338107310725067,1,1
"06037195201","90027",3128,0.652943683886105,0.478107013333333,32.14,13.97,12.00420537,0.05022962,24.2,0.05,0.23203505376517,1,1
"06037910404","93550",4284,1.19700884335481,0.77286264,97.14,18.63,7.845839415,0.06236471,41.7,0.062,0.992821038556814,1,1
"06037910602","93550",4433,0.961233272687505,0.371206866666667,125.16,23.3,7.800967181,0.06236471,64,0.062,0.765641262430352,1,1
"06037910706","93543",6301,0.981835455937326,1.68983784,64.53,14.77,8.286463193,0.06236471,44.2,0.062,8.15023778402597,1,0
"06037910707","93550",5420,1.70781759524378,0.851372096666667,125.16,23.3,8.172211265,0.06236471,40.9,0.062,2.58408982127721,1,1
"06037269000","90064",4813,0.293918515867335,0.42094986,20.3,7.6,11.76824477,0.04712258,8.7,0.046,0.881046797481244,1,1
"06037269500","90034",3797,0.788256581563668,0.503800666666667,26.53,9.22,11.72153182,0.04716458,5.5,0.046,0.53801407179433,1,1
"06037269300","90064",3840,0.46492297482701,0.257562266666667,31.87,12.85,11.70761895,0.04716458,7.4,0.046,0.853035046438881,1,1
"06037269700","90034",3546,0.593049714666348,0.405484413333333,34.49,11.8,11.74486853,0.04632538,21.9,0.046,0.348432012138851,1,1
"06037269800","90034",3046,0.687281277340332,0.513630533333333,33.03,11.34,11.81592791,0.04632538,23.4,0.046,0.179297742096584,1,1
"06037270100","90034",4202,0.518396315517379,0.34196955,34.5,11.8,11.74226684,0.04588368,19,0.046,0.221286525367099,1,1
"06037480802","91803",3162,0.596101268591426,0.403543743333333,30.09,7.52,11.82774897,0.05278424,37.4,0.05,0.66365990310666,1,1
"06037480901","91803",5407,0.783933702179273,0.636931123333333,21.08,5.75,11.85129966,0.05334987,43,0.05,0.368113740935668,1,1
"06037531302","90023",6215,0.680864377038097,0.495591606666667,62.39,17.48,12.21812171,0.0482775,56.4,0.046,0.341115675242231,1,1
