"GEOID","population","asthma","ami","poverty","pm25","ozone","child_10","elderly_65"
"06037554900",7636,28.86,12.11,24.1,11.87789848,0.04435661,8.6,16.04
"06037296300",5027,38.4,7.5,22.6,11.627812,0.03809217,12.21,15.62
"06037189902",5371,25.93,11.93,31,11.92094307,0.05022962,0.73,8.23
"06037555103",4873,48.36,15.1,23.5,11.83685846,0.0438112,11,13.28
"06037187300",3597,45.8,9.99,11.9,12.09359499,0.05022962,8.73,11.04
"06037406101",3105,62.76,12.35,21.7,12.0394072,0.05846283,13.56,13.95
"06037139600",5060,51.56,10.66,17.6,12.45084001,0.05938691,12.19,21.05
"06037400602",4250,71.92,17.02,24,11.3276164,0.06236471,13.39,12.28
"06037463102",3878,24.87,8.54,18,11.54013275,0.05938691,14.05,17.64
"06037602302",4819,53.68,14.06,7.6,12.02450845,0.04259906,18.88,11.04
"06037910706",6301,64.53,14.77,44.2,8.286463193,0.06236471,15.24,4.89
"06037125401",4966,62.98,15.03,27.5,11.53361756,0.05763123,2.34,5.56
"06037650200",5930,34.71,13.94,15.8,12.08683988,0.04125212,11.52,16.81
"06037603600",4258,61.97,14.32,24,12.03560833,0.04125212,10.03,16.42
"06037310800",5314,30.7,9.55,30.7,11.74756081,0.05852448,10.59,15.53
"06037124903",3499,41.76,18.42,30.1,11.54776039,0.05846283,6.14,17.03
"06037113303",4191,52.13,16.53,17.4,11.47080701,0.06350576,10.02,20.62
"06037703200",5688,121.03,14.36,18.6,11.90810602,0.04435661,7.77,22.4
"06037900504",7261,142.85,22.01,34.9,7.235243743,0.06236471,17.49,8.39
"06037183101",3323,46.58,12.02,34.2,11.4298025,0.05462941,12.49,17.51
"06037570702",2296,138.46,14.25,16.1,11.93730018,0.04259906,7.4,16.38
"06037554512",6455,38.96,11.47,18.3,11.91379251,0.04539285,9.45,24.68
"06037503501",6444,43.87,16.78,37.6,11.92594018,0.04863521,10.85,11.13
"06037481901",5775,35.99,9.23,18.3,11.99214768,0.05219839,8.48,19.88
"06037482800",4524,25.5,7.07,24.6,12.08534153,0.05168937,13.04,20.69
"06037311000",3641,32.95,10.41,15.1,11.51076389,0.05938691,13.4,12.58
"06037401603",2951,41.89,14.35,18.4,12.44397051,0.06133785,9.83,35.75
"06037650101",6018,32.43,12.64,15.3,12.04138066,0.04125212,8.36,21.27
"06037555002",3625,29.29,9.68,22.8,11.7071006,0.04320513,14.4,9.88
"06037212420",3517,27.02,8.12,54.4,12.10099038,0.04676708,14.36,10.41
"06037401102",3896,40.68,12.96,25,12.06299327,0.06236471,17.99,11.73
"06037920023",2615,58.78,15.28,23,10.04799129,0.06591477,9.25,10.75
"06037900605",7539,154.47,23.65,58.6,6.576280043,0.06236471,24.14,8.99
"06037201110",2147,60.12,12.71,31,11.62234049,0.0527438,7.5,15.65
"06037576502",4658,66.27,13.2,48,11.62534541,0.03975537,10.52,4.12
"06037404000",4614,45.21,11.52,27.6,11.91993499,0.060311,11.68,11.18
"06037141101",4674,31.83,17.1,17.8,11.59809285,0.05763123,17.16,8.69
"06037188202",2426,43.46,21.11,7.8,11.94592608,0.05067132,8.12,20.94
"06037600702",4306,81.62,14.93,18.8,12.02566379,0.04259906,11.43,11.1
"06037123601",4803,42.99,12.78,37.4,11.5711356,0.06037951,8.47,15.53
"06037119700",4913,51.3,10.53,26.3,11.50038668,0.06350576,11.46,15.69
"06037406300",5829,39.97,12.33,24.8,12.12639133,0.05605125,9.13,17.86
"06037543602",7864,49.6,11.14,20.1,11.93305662,0.03975537,11.98,20.73
"06037117102",2861,50.27,9.57,34.3,11.66569556,0.06718273,10.66,12.65
"06037137201",6029,33.36,13.14,15.6,11.1165408,0.05763123,9.16,10.63
"06037408137",4277,47.46,12.85,27.4,12.2089097,0.05219839,11.29,13.26
"06037134306",4305,40.68,8.91,29,11.32227028,0.060311,14.31,12.06
"06037102104",3721,32.58,8.04,28.4,11.46432553,0.06350576,9.03,19.75
"06037554600",4173,31.74,12.01,23.9,11.92696003,0.04490202,8.91,14.31
"06037910504",4254,125.16,23.3,56.3,7.855947434,0.06236471,15.04,8.2
"06037404100",6277,59.89,14.4,39.3,11.84062011,0.060311,13.02,9.97
"06037900705",3980,150.27,20.7,38.3,7.510487603,0.06236471,16.96,17.54
"06037143200",4085,32.94,9.72,21,11.48698965,0.05605125,5.24,9.57
"06037139001",5639,56.96,11.44,17.4,12.92719681,0.060311,14.86,14.47
"06037113301",3509,50.67,14.34,22.1,11.94831277,0.06350576,11.77,21.46
"06037554521",5949,28.55,9.19,19.1,11.78434659,0.04435661,9.85,24.22
"06037555104",4210,28.81,9.67,35.1,11.69434748,0.0438112,15.01,11.4
"06037207900",7162,56.18,9.57,34.4,12.29595775,0.04676708,1.98,4.97
"06037111100",3179,52.54,13.58,20.6,11.41925994,0.06718273,9.22,13.9
"06037301000",5230,27.65,12.39,27.8,11.60600632,0.05605125,11.45,16.2
"06037430902",4539,35.24,8.29,23.3,11.89789047,0.06133785,10.49,14.1
"06037115201",6647,47.29,13.1,35.9,11.93986769,0.06464682,6.51,10.58
"06037208710",4858,49,13.03,25.7,12.20870236,0.04756207,9.55,12.14
"06037195500",5548,45.42,11.2,11.3,12.17613597,0.04939042,6.98,13.52
"06037462301",5265,20.64,6.63,45.5,11.15848897,0.05846283,14.61,10.43
"06037600911",3146,84.01,15.44,25.7,11.89394323,0.0438112,4.35,8.2
"06037482102",2943,32.73,8.46,25,12.07312152,0.05219839,10.81,21.71
"06037462202",2775,29.35,12.23,42.1,11.13912936,0.05763123,8.65,11.6
"06037310900",6071,32.39,9.99,14.7,11.70635152,0.05938691,9.9,15.15
"06037189903",2089,27.24,13.36,23.7,11.7676418,0.05067132,0.96,13.36
"06037910001",6345,92.21,17.28,48.1,7.239347731,0.06350576,15.49,11.6
"06037910707",5420,125.16,23.3,40.9,8.172211265,0.06236471,20.5,9.35
"06037702600",6389,48.78,14.01,8.1,11.68123003,0.04490202,7.51,21.4
"06037554406",4766,31.04,9.17,32.5,11.8090865,0.0438112,9.34,21.76
"06037404504",5073,56.11,13.5,44.9,11.76378914,0.060311,14.09,9.36
"06037480802",3162,30.09,7.52,37.4,11.82774897,0.05278424,6.96,23.02
"06037650602",7315,27.55,10.88,19.2,11.88148532,0.04125212,13.89,14.85
"06037431400",4202,22.3,5.89,29.6,11.97531239,0.05938691,9.95,20.16
"06037267600",2916,25.99,11.19,33.3,11.78789933,0.04753555,8.26,15.91
"06037480804",4892,31.42,9.09,32.6,11.71806688,0.05334987,14.62,11.61
"06037275500",5449,44.64,12.9,53.8,11.66867744,0.04490202,13.47,14.72
"06037920035",6895,56.88,14.78,32.6,10.26891771,0.06718273,11.34,10.36
"06037910711",7655,69.75,15.77,36.8,8.04000145,0.06236471,14.55,10.86
"06037910714",3870,79.73,18.78,50.5,8.805468694,0.06236471,17.86,6.25
"06037920312",5826,49.57,13.41,25.6,9.834015442,0.06591477,14.32,18.14
"06037571900",5413,53.01,13.04,14.1,11.59019633,0.04125212,9.31,14.37
"06037404302",2176,71.92,17.02,26.9,11.6022037,0.060311,15.3,11.63
"06037109601",4945,52.76,11.39,19.9,11.39127667,0.06718273,10.17,13.69
"06037910208",6210,51.51,15.95,32.4,7.693213732,0.06236471,14.59,10.5
"06037211500",4175,44.3,11.62,25.5,11.95832752,0.04791979,7.62,14.71
"06037103200",6349,46.53,11.42,26.6,11.18869203,0.06591477,9.67,23.03
"06037183701",3720,47.69,12.3,35.8,11.68192709,0.05334987,10.67,11.53
"06037101220",3702,30.87,16.86,42.6,11.2582362,0.06464682,8.1,16.1
"06037482002",6760,38.51,9.86,32.4,12.135676,0.05116215,11.26,19.26
"06037183220",4155,47.69,12.3,34.6,11.55230672,0.05395594,11.46,14.75
"06037600703",1783,93.35,17.23,18,12.02199197,0.04320513,7.74,23.5
"06037267403",3000,19.89,9.02,28.7,11.65656905,0.04863521,2.83,8.23
"06037270200",3226,29.52,9.78,26,11.74486853,0.04632538,7.28,14.07
"06037211803",3701,45.85,13.57,29.5,12.08514397,0.04756207,10.83,4.7
"06037301203",4711,30.96,16.84,23.5,11.77362275,0.05605125,6.58,24.37
"06037106408",3667,63.98,13.45,44.1,10.86166993,0.06718273,18.68,4.69
"06037189101",2521,43.46,21.11,17,11.9949196,0.04978792,8.53,12.73
"06037407502",4170,63.97,15.85,33.9,12.09913498,0.05530288,9.04,7.96
"06037109300",2962,52.54,13.58,20.4,11.40346339,0.06718273,8.17,16.85
"06037311100",4183,35.09,11.03,16.6,11.47660575,0.05938691,12.19,18.93
"06037216200",5778,49.26,11.24,28.2,11.98031852,0.04716458,9.21,10.23
"06037571504",4512,51.48,10.81,27.3,11.7349837,0.04192559,11.06,11.92
"06037270100",4202,34.5,11.8,19,11.74226684,0.04588368,5.5,6.31
"06037910205",1225,62.35,14.17,42.4,7.977328026,0.06236471,14.37,14.45
"06037297602",3687,103.61,14.57,29.5,11.55914703,0.03809217,9.25,19.04
"06037137103",5382,38.86,15.38,15,11.56304345,0.05846283,10.74,18
"06037900104",5822,110.17,16.89,51.9,7.410784666,0.06350576,16.61,9.65
"06037461000",6249,38.56,8.93,33.7,11.38721662,0.05938691,10.34,14.1
"06037272301",3045,35.21,12.29,17.5,11.76013155,0.04539285,7.72,17.64
"06037501900",4153,58.56,22.81,25.9,11.87620582,0.04978792,13.89,12.93
"06037189202",2396,43.46,21.11,13,11.92720438,0.05022962,9.06,18.57
"06037214503",3422,31.63,12.33,18.6,11.85554635,0.04791979,12.3,11.72
"06037703100",6068,130.09,15.36,16.5,11.87615491,0.04435661,7.76,22.78
"06037900608",3445,154.47,23.65,50.7,7.054248982,0.06236471,13.85,10.39
"06037910602",4433,125.16,23.3,64,7.800967181,0.06236471,15.66,8.5
"06037104124",3875,63.98,13.45,22.9,10.91960855,0.06718273,13.03,14.17
"06037211704",2796,29.89,8.91,38.8,12.02897507,0.04716458,5.87,19.24
"06037501300",7154,52.37,19.63,25.9,11.96654299,0.05116215,13.42,12.23
"06037137501",4915,35.23,13,15.5,12.01491957,0.05938691,14.38,13.37
"06037191901",3060,40.28,10.1,31.7,11.89127311,0.04939042,3.82,7.58
"06037125100",5892,32.79,12.77,22,11.53704074,0.05763123,11.97,15.04
"06037106646",3161,52.54,13.58,16.8,11.20058307,0.06718273,9.24,22.08
"06037482521",5842,35.23,9.8,34.3,12.00161681,0.05334987,8.59,19.58
"06037408212",5042,24.82,8.7,20,12.23579771,0.05116215,13.03,19.71
"06037700101",5200,26.25,12.3,32.7,11.79372492,0.05022962,4.29,21.17
"06037107020",5317,59.2,12.26,29,11.0285217,0.06718273,17.53,7.13
"06037403801",6224,46.73,12.88,32.1,12.13753758,0.05938691,12.77,10.44
"06037128602",3472,60.47,18.49,19.1,11.67692826,0.05938691,8.35,16.39
"06037571503",3878,55.73,10.47,15.7,11.84295139,0.04192559,11.73,12.48
"06037920038",1710,42.06,10.97,25.4,10.31080399,0.06718273,13.27,10.35
"06037670100",6642,31.84,8.97,31.7,11.69864079,0.03975537,15.88,19.96
"06037406602",5198,45.41,10.27,27.7,12.07784169,0.05605125,10.08,13.7
"06037650902",6769,61.84,12.95,13.7,11.93383509,0.04050375,15.85,12.37
"06037405900",3951,52.24,14.17,48.2,11.92861991,0.05938691,10.78,15.62
"06037401312",5401,39.19,11.93,16.9,12.31930079,0.05938691,8,25.74
"06037405500",6596,54.71,12.24,37.3,12.02349439,0.05763123,15.72,13.33
"06037401203",5224,55.22,15.03,24.7,12.1740827,0.060311,10.47,17.34
"06037111205",3869,46.48,13.05,20.2,11.70425543,0.06464682,11.61,16.83
"06037141302",6037,44.02,18.35,12.9,11.80268144,0.05763123,8.75,11.28
"06037910715",6653,113.1,21.22,44.9,8.370674158,0.06236471,11.59,6.19
"06037275603",2537,38.44,11.24,14.9,11.77801801,0.04435661,11.31,19.94
"06037408136",4224,42.16,11.58,21.6,12.22935789,0.05219839,9.64,15.44
"06037571502",4739,48.45,11.61,32.6,11.83702161,0.04125212,11.23,16.21
"06037267700",3276,22.23,9.87,22.5,11.77429518,0.04791979,4.91,14.87
"06037181300",4059,34.82,8.29,21.1,11.72684954,0.05334987,10.99,18.06
"06037183702",2775,35.47,9.3,34.8,11.68192709,0.05334987,12.29,10.34
"06037123902",2668,34.41,13.33,35.9,11.52942462,0.05938691,11.13,11.09
"06037481714",2739,36.6,9.43,50.7,12.00233411,0.0527438,5.48,24.79
"06037189102",3356,43.46,21.11,17.7,11.92720438,0.05022962,6.62,13.95
"06037480102",4487,21.62,10.22,25.7,11.68274338,0.05763123,9.65,18.65
"06037461700",1526,50.78,10.92,12.2,11.25188699,0.05763123,10.55,33.22
"06037135111",3313,58.57,13.2,11.4,11.31242478,0.05938691,12.38,11.47
"06037211121",2253,24.47,6.48,41.9,12.19449024,0.04791979,8.52,11.01
"06037139200",5662,40.11,8.09,25.2,13.05253739,0.060311,10.99,15.98
"06037117301",3910,86.23,15.46,25.5,11.87764253,0.06591477,10.82,15.4
"06037406000",5206,43.24,10.95,23.2,11.94555799,0.05938691,10.93,14.81
"06037501700",3425,46.84,16.34,16.8,11.93784847,0.05022962,16.76,13.93
"06037650102",2211,35.45,14.45,13.8,12.06983746,0.04125212,8.77,14.97
"06037403901",3174,51.35,13.82,28.3,12.01688922,0.06133785,8.25,14.74
"06037573403",3519,46.41,14.58,20.3,11.6385894,0.04125212,11.45,14.41
"06037403312",5096,24.24,8.89,26.6,12.36111436,0.05278424,11.42,16.27
"06037400603",5201,67.67,15.99,21.5,11.21433037,0.06350576,11.44,11.34
"06037401602",6294,39.16,12.61,24.9,12.624991,0.06133785,14.81,11.01
"06037131200",3417,50.62,14.07,20.6,13.09110197,0.06350576,8.57,16.36
"06037300400",5986,28.6,11.18,17.6,11.36185219,0.06244084,10.57,14.37
"06037405301",3469,37.91,8.72,32.9,11.92035712,0.05846283,13.06,13.14
"06037403303",2741,26.46,10.71,27.2,12.29942209,0.05168937,10.11,17.88
"06037405800",5825,46.29,12.28,22.2,11.86013466,0.060311,11.45,12.03
"06037124500",2925,63.43,19.24,29.5,11.64810526,0.05938691,16.21,10.77
"06037214501",2702,31.63,12.33,17.6,11.72613579,0.04791979,13.84,9.99
"06037401101",5582,49.98,14.95,22.2,12.06089359,0.06133785,13.47,14.91
"06037212620",4087,29.04,6.62,45.3,12.09098712,0.04676708,10.74,10.74
"06037900609",4978,154.47,23.65,61.3,6.767426942,0.06236471,18.82,5.54
"06037125502",3488,29.66,7.94,25.3,11.54803852,0.05679963,5.28,13.62
"06037408724",5542,28.38,9.84,60.2,12.09228064,0.05116215,22.07,4.67
"06037462302",3213,24.72,8.36,36,11.15848897,0.05846283,10.21,10.74
"06037461502",6423,39.91,9.3,46,11.40891526,0.05938691,12.16,17.86
"06037650001",5805,34.69,13.35,21.7,12.03290345,0.04125212,8.66,19.48
"06037192001",2370,26.2,11.81,22.7,11.89127311,0.04901945,6.5,18.48
"06037481902",3443,33.62,8.66,33.5,12.02633308,0.05219839,10.57,19.34
"06037206020",8947,30.75,10.73,19,12.8734267,0.04863521,0.07,0.83
"06037550602",4328,36.14,13.8,23.1,12.149672,0.04716458,8.73,15.53
"06037310202",5104,33.76,11.97,27.8,11.75007252,0.05938691,9.62,15.75
"06037920030",5088,45.04,12.23,19.4,9.99523899,0.06591477,12.97,11.75
"06037181000",6458,38.84,11,20.2,11.54586553,0.05535282,13.21,19.62
"06037702802",2293,29.98,9.81,21.9,11.76013155,0.04539285,10.12,16.18
"06037111201",3628,50.06,13.09,14,11.26083916,0.06718273,9.48,17.14
"06037269903",3421,36.86,12.21,24.3,11.69483322,0.04588368,5.29,7.34
"06037186100",4985,46.54,8.81,16.6,11.80853912,0.05334987,10.81,15.51
"06037575002",4843,80.19,15.52,22.2,11.58771109,0.04125212,11.85,14.6
"06037650401",4758,26.89,10.25,13.4,11.97486672,0.04125212,11.03,14.82
"06037910603",6928,125.16,23.3,44.3,7.848584062,0.06236471,13.77,10.88
"06037189800",3833,27.24,13.36,29.4,11.74297298,0.05022962,6.21,15.94
"06037501802",3311,55.62,15.7,23.7,11.94722225,0.05022962,13.38,14.01
"06037183402",3006,34.78,9.76,37.5,11.74162162,0.05334987,8.48,12.04
"06037267502",3632,23.21,9.69,26.2,11.67808355,0.04791979,9.77,9.22
"06037901009",5388,60.26,13.9,29.9,7.562171366,0.06236471,11.14,13.53
"06037403902",5140,50.28,13.69,19.3,12.01590576,0.060311,13.93,15.31
"06037501503",5280,56.32,21.16,35.6,11.94985769,0.05116215,11.72,9.47
"06037406412",2123,45.89,14.16,20.1,12.13729695,0.05679963,9.51,21.48
"06037137402",5365,30.76,11.37,18.2,10.8917272,0.05763123,11.54,24.53
"06037275101",1161,48.78,14.01,15.7,11.7957642,0.04490202,7.24,16.19
"06037106020",5420,55.74,11.89,30.3,10.75629213,0.0685917,7.95,14.54
"06037141303",3477,44.02,18.35,17.9,11.80268144,0.05846283,6.96,15.24
"06037702002",6443,32.98,11.47,23.7,11.69229641,0.04676708,7.87,13.88
"06037401800",7927,32.39,11.94,19.7,12.95667922,0.06350576,9.17,19.99
"06037119310",4087,44.49,8.92,49.8,11.66547916,0.06718273,9.69,15.24
"06037124000",5219,40.05,17.42,18.2,11.54776039,0.05846283,13.83,16.54
"06037269800",3046,33.03,11.34,23.4,11.81592791,0.04632538,5.68,7.49
"06037462100",5748,38.2,10.39,41.1,11.39637285,0.05846283,11.88,11.33
"06037192410",3700,52.31,13.45,29.4,11.92386634,0.04791979,5.59,13.81
"06037910505",3217,125.16,23.3,39.4,8.177589066,0.06236471,15.95,8.05
"06037460302",4221,39.01,9.23,23.6,11.4315396,0.060311,13.53,18.03
"06037405400",4950,43.76,11.45,18.2,11.94098068,0.05938691,9.92,15.92
"06037900506",4188,154.47,23.65,39.4,7.186038709,0.06236471,16.6,8.62
"06037431502",4273,18.11,5.25,35.7,11.90510187,0.05938691,11.87,15.38
"06037111301",7552,27.86,8.22,35.8,11.6206873,0.06591477,11.32,13.14
"06037300902",1981,32.12,13.39,7.8,11.44387729,0.05605125,10.75,22.77
"06037651002",4702,55.5,11.8,13.7,11.94688827,0.04050375,9.19,18.61
"06037504001",5860,37.42,16.37,28.1,12.02293829,0.04791979,9.16,10.38
"06037101400",3458,24.28,11.1,27.1,11.1423019,0.06350576,7.84,19.09
"06037432101",4103,26.46,8.13,21,11.86093342,0.05763123,11.46,19.62
"06037482600",6262,22.19,6.16,27.8,12.01942238,0.05219839,5.49,24.08
"06037143603",2392,25.83,8.08,18.9,11.53404464,0.05530288,6.77,13.21
"06037650604",5567,27.55,10.88,29.7,11.91888586,0.04125212,13.1,12.48
"06037293301",3108,49.6,10.25,10.8,11.90141921,0.03975537,7.56,22.27
"06037128702",5810,24.51,12.08,19.3,11.66487781,0.05938691,7.04,17.42
"06037212702",3632,29.47,7.35,27.2,12.03992694,0.04716458,8.67,20.15
"06037910606",3121,98.34,18.66,54.3,8.595270016,0.06236471,16.24,8.33
"06037183401",2531,39.16,10.18,44.9,11.7845552,0.05334987,8.06,14.18
"06037216700",3835,33.97,9.7,27.2,11.70222472,0.04716458,8.74,14.34
"06037405600",5553,39.22,10.54,14.2,12.00446076,0.05763123,13.43,16.95
"06037702502",3757,40.36,11.23,13.5,11.7027382,0.04539285,10.75,27.63
"06037620002",3493,22.71,9.11,15.2,11.88115235,0.04259906,12.37,10.28
"06037267501",5993,23.45,10.5,35.2,11.67808355,0.04791979,11.61,7.12
"06037106642",2961,52.54,13.58,11.6,11.09275671,0.06718273,11.38,21.82
"06037214502",5285,31.63,12.33,27.8,11.85554635,0.04791979,11.3,5.51
"06037670001",3406,41.85,10.66,22.7,11.88687679,0.03975537,8.6,20.96
"06037211701",2596,38.95,11.74,15.1,12.02897507,0.04716458,8.47,17.6
"06037576503",4469,55.94,11.19,33.7,11.62534541,0.03975537,7.7,7.74
"06037408134",2760,50.04,13.47,22.9,12.12231808,0.05334987,8.19,20.62
"06037214000",4277,31.63,12.33,12.8,11.83730224,0.0482775,18.45,15.76
"06037930401",5067,29.71,11.65,12.7,10.9435221,0.05763123,10.2,21.06
"06037408003",4577,37.22,9.87,18.1,12.14687818,0.05530288,11.71,16.54
"06037135113",3485,38.86,15.38,15.2,11.3408212,0.05938691,13.63,12.71
"06037195201",3128,32.14,13.97,24.2,12.00420537,0.05022962,8.22,12.44
"06037900507",7333,154.47,23.65,50.2,6.653511485,0.06236471,14.62,8.81
"06037431900",4400,24.77,8.81,33.5,11.73708443,0.05846283,11.5,15.48
"06037400604",3501,71.86,17.01,28.2,11.58116255,0.06350576,15.14,11.65
"06037408505",2653,46.16,12.41,19.7,11.95710458,0.05334987,10.4,21
"06037462001",4460,27.49,7.46,58.3,11.37715041,0.05846283,16.3,7.24
"06037550902",5803,33,13.44,31.9,12.15631505,0.04676708,10.72,7.93
"06037301300",1894,27.67,14.74,10.3,11.73519514,0.05763123,13.94,25.24
"06037554103",1396,61.64,17.57,21.3,11.91361716,0.04490202,11.82,9.96
"06037183510",2577,47.69,12.3,24.4,11.77745707,0.05334987,8.5,13.54
"06037551502",4898,40.23,16.35,18.3,11.97387911,0.04539285,11.19,12.07
"06037267800",2666,31.13,12.56,18.1,11.79089062,0.04716458,10.88,18.08
"06037482201",4076,24.19,6.52,58.1,12.02766948,0.0527438,8.83,19.85
"06037297500",4707,90.77,13.01,7.3,11.55914703,0.03809217,4.97,21.69
"06037408004",2493,41.98,11.15,19,12.13677863,0.05462941,13.6,11.63
"06037910716",5770,116.3,21.77,36.5,8.713974453,0.06236471,17.56,10.1
"06037109800",5534,60.17,11.4,28.2,11.62009789,0.06718273,17.06,16.01
"06037910713",5787,79.73,18.78,37.7,8.176058732,0.06236471,14.19,8.78
"06037480302",4672,34.22,9.98,31.4,11.62302761,0.05530288,7.36,16.55
"06037106403",3667,58.22,11.95,40.6,10.98471997,0.06718273,11.84,11.86
"06037311700",6200,33.7,10.48,13.1,11.80566464,0.05685511,7.55,19.53
"06037212501",1940,24.73,6.96,53.9,12.09098712,0.04676708,8.35,10.57
"06037600801",3199,86.03,14.8,16.5,12.02244997,0.0438112,12.69,20.94
"06037980015",671,30.38,7.36,18.8,11.71232149,0.03892377,11.48,4.92
"06037101210",6347,30.87,16.86,54.3,11.32755877,0.06464682,14.16,9.83
"06037181400",4943,40.13,11.36,32,11.66426642,0.05462941,8.52,16
"06037408625",4214,46.16,12.41,21.6,11.97581289,0.05334987,13.46,18.7
"06037273200",3229,32.8,9.15,22.4,11.68337511,0.04632538,7.09,10.78
"06037503601",4151,30.71,13.05,19,11.92786647,0.04863521,9.4,19.39
"06037216800",3203,30.53,8.91,21.4,11.7011911,0.04716458,13.8,12.33
"06037137502",4549,35.02,12.95,23.9,11.56367733,0.05846283,11.74,18.64
"06037408624",2958,46.16,12.41,19.3,12.05731862,0.05334987,9.33,21.26
"06037115101",5083,62.08,17.54,6.9,12.10821715,0.06464682,9.72,22.15
"06037301501",1790,34.64,13.6,17.7,11.76570581,0.05763123,7.54,22.4
"06037212502",2810,28.23,8.05,45.7,12.09098712,0.04676708,4.27,13.67
"06037503401",6492,38.5,16.3,14.1,11.94992005,0.04939042,13.99,17.9
"06037920037",10318,42.71,11.14,43.3,10.31515413,0.06718273,19.66,5.87
"06037403500",1835,21.1,6.35,20.8,12.17170059,0.05605125,8.01,29.65
"06037103102",4734,37.69,12.43,23,11.23485105,0.06464682,6.84,17.17
"06037401601",5368,38.09,12.98,24.6,12.63237406,0.06236471,10.1,28.33
"06037139402",2899,47.39,11.22,13.6,12.57915137,0.05938691,14.49,23.32
"06037700802",4092,32.35,8.71,22.3,11.70232612,0.04863521,6.52,21.29
"06037141304",2995,30.14,13.13,21,11.80268144,0.05763123,11.95,12.79
"06037911001",3926,51.72,12.98,38.7,8.595110887,0.06604873,7.9,26.24
"06037702102",6065,31.56,11.16,27.7,11.66972548,0.04676708,6.28,17.3
"06037702700",3435,43.84,12.63,10,11.76395685,0.04539285,11.99,12.93
"06037189904",2435,26.71,11.62,34,11.7676418,0.05067132,3.74,8.5
"06037189500",4180,22.71,7.47,30,11.97058361,0.05116215,3.28,11.51
"06037111202",5169,45.24,12.15,15.3,11.45456864,0.06591477,9.52,14.84
"06037574800",2961,26.39,10.24,21.4,11.5027302,0.04125212,4.8,18.03
"06037901008",2744,58.02,11.92,31.2,7.519026611,0.06236471,11.37,10.02
"06037269907",2692,34.49,11.8,18.2,11.80798017,0.04632538,5.57,6.43
"06037551201",3272,42.47,17.28,25.3,12.0635633,0.04539285,7.12,16.14
"06037271801",3071,34.49,11.8,29,11.66040963,0.04588368,5.44,11.1
"06037403600",6690,31.94,8.28,25.3,12.16655034,0.05763123,9.21,22.69
"06037503802",4900,37.42,16.37,16.7,11.96607247,0.04756207,10.57,14.35
"06037554522",4944,31.69,9.58,8.7,11.74318761,0.0438112,7.4,25.79
"06037503702",5516,41.88,15.89,22.6,11.91305039,0.04863521,10.15,15.74
"06037670002",3939,54.89,14.54,18.7,11.84918524,0.03975537,13.25,17.87
"06037401311",6120,40.67,12.36,25.7,12.35028538,0.06037951,14.4,15.46
"06037301100",7114,20.6,13.56,25.8,11.71897407,0.05605125,8.34,17.98
"06037113101",3719,54.03,17.22,24.3,10.78997184,0.06350576,6.8,23.02
"06037183300",3487,47.69,12.3,34.6,11.70185673,0.05334987,7.54,13.48
"06037571300",4484,103.58,11.46,18.6,11.66104793,0.04192559,10.12,16.35
"06037577602",3259,17.66,8.53,13.7,11.48846564,0.04125212,9.33,31.11
"06037403323",5494,27.84,10.36,15.2,12.24062072,0.05168937,8.77,16.4
"06037431501",4480,25.25,7.74,39.8,11.85364089,0.05846283,11.34,21.83
"06037482001",2650,31.7,8.15,12,12.01896111,0.05070407,7.02,33.47
"06037403403",4898,26.46,10.71,14.2,12.22400423,0.05334987,7.47,24.68
"06037462800",2827,26.37,8.66,17.8,11.34519887,0.05938691,13.8,12.52
"06037272202",3359,35.21,12.29,33.6,11.67264265,0.04588368,9.44,9.2
"06037574201",3100,23.8,12.66,16.6,11.6427648,0.04125212,17.68,13.94
"06037482202",5087,22.16,6.17,42.2,11.99862755,0.05334987,12.29,15.2
"06037275302",5059,22.93,8.21,21.9,11.65999433,0.04490202,7.35,22.4
"06037111400",8735,43.33,10.21,35.2,11.62562194,0.06591477,7.64,16.29
"06037113102",3021,36.52,12.53,11.2,11.09057903,0.06350576,4.97,23.24
"06037700502",4387,22.83,10.1,21.8,11.70551642,0.05022962,1.64,14.61
"06037702201",4110,33.5,11.93,17.4,11.69101747,0.04676708,7.27,13.92
"06037920313",4821,45.2,12.43,23.6,9.888472175,0.06464682,13.57,15.06
"06037701602",3987,46.4,9.76,20.7,11.69434868,0.04791979,9.61,11.91
"06037800204",4495,23.62,9,6.5,10.56399928,0.05535282,9.88,25.98
"06037576904",3157,53.57,10.55,31.7,11.60712094,0.03975537,9.6,7.06
"06037480101",3731,24.78,9.15,24.8,11.71494516,0.05763123,9.57,18.28
"06037408135",3882,43.29,11.53,23.8,12.15935651,0.0527438,11.67,15.53
"06037141201",4583,31.31,16.65,20.8,11.73555866,0.05763123,10.89,8.88
"06037212101",3187,23.34,7.19,43,12.12928682,0.04756207,8.66,10.98
"06037503801",3851,33.05,13.7,17.6,11.96890619,0.04791979,9.95,13.76
"06037503502",4655,54.86,20.75,20.1,11.9269475,0.04863521,9.95,13.45
"06037195202",3304,40.2,19.07,15.9,12.0137843,0.04978792,9.5,9.96
"06037269602",2865,24.87,8.57,38.5,11.72153182,0.04676708,7.64,7.5
"06037503402",4129,46.15,20.04,13.1,11.93821092,0.04939042,11.94,13.8
"06037124700",5539,22.95,10.52,19.9,11.59357465,0.05846283,6.73,16.48
"06037271100",2445,30.51,12.26,17.2,11.78318303,0.04716458,11.41,19.47
